,date,target_price,4_days_prev_btc_market_price,4_days_prev_btc_total_bitcoins,4_days_prev_btc_market_cap,4_days_prev_btc_trade_volume,4_days_prev_btc_blocks_size,4_days_prev_btc_avg_block_size,4_days_prev_btc_n_orphaned_blocks,4_days_prev_btc_n_transactions_per_block,4_days_prev_btc_median_confirmation_time,4_days_prev_btc_hash_rate,4_days_prev_btc_difficulty,4_days_prev_btc_miners_revenue,4_days_prev_btc_transaction_fees,4_days_prev_btc_cost_per_transaction_percent,4_days_prev_btc_cost_per_transaction,4_days_prev_btc_n_unique_addresses,4_days_prev_btc_n_transactions,4_days_prev_btc_n_transactions_total,4_days_prev_btc_n_transactions_excluding_popular,4_days_prev_btc_n_transactions_excluding_chains_longer_than_100,4_days_prev_btc_output_volume,4_days_prev_btc_estimated_transaction_volume,4_days_prev_btc_estimated_transaction_volume_usd,5_days_prev_btc_market_price,5_days_prev_btc_total_bitcoins,5_days_prev_btc_market_cap,5_days_prev_btc_trade_volume,5_days_prev_btc_blocks_size,5_days_prev_btc_avg_block_size,5_days_prev_btc_n_orphaned_blocks,5_days_prev_btc_n_transactions_per_block,5_days_prev_btc_median_confirmation_time,5_days_prev_btc_hash_rate,5_days_prev_btc_difficulty,5_days_prev_btc_miners_revenue,5_days_prev_btc_transaction_fees,5_days_prev_btc_cost_per_transaction_percent,5_days_prev_btc_cost_per_transaction,5_days_prev_btc_n_unique_addresses,5_days_prev_btc_n_transactions,5_days_prev_btc_n_transactions_total,5_days_prev_btc_n_transactions_excluding_popular,5_days_prev_btc_n_transactions_excluding_chains_longer_than_100,5_days_prev_btc_output_volume,5_days_prev_btc_estimated_transaction_volume,5_days_prev_btc_estimated_transaction_volume_usd,6_days_prev_btc_market_price,6_days_prev_btc_total_bitcoins,6_days_prev_btc_market_cap,6_days_prev_btc_trade_volume,6_days_prev_btc_blocks_size,6_days_prev_btc_avg_block_size,6_days_prev_btc_n_orphaned_blocks,6_days_prev_btc_n_transactions_per_block,6_days_prev_btc_median_confirmation_time,6_days_prev_btc_hash_rate,6_days_prev_btc_difficulty,6_days_prev_btc_miners_revenue,6_days_prev_btc_transaction_fees,6_days_prev_btc_cost_per_transaction_percent,6_days_prev_btc_cost_per_transaction,6_days_prev_btc_n_unique_addresses,6_days_prev_btc_n_transactions,6_days_prev_btc_n_transactions_total,6_days_prev_btc_n_transactions_excluding_popular,6_days_prev_btc_n_transactions_excluding_chains_longer_than_100,6_days_prev_btc_output_volume,6_days_prev_btc_estimated_transaction_volume,6_days_prev_btc_estimated_transaction_volume_usd
0,2016-12-31,959.879875,897.335375,16065712.5,14514728615.2,30528384.4926,95560.396442,0.85586328169,0.0,1724.74647887,13.55,2189332.1147,310153855703.0,1610869.18,87.97239373,0.689956353073,6.87229410666,448557.0,244914.0,182421102.0,292846.0,172836.0,1513037.04038,270013.079151,243946016.49,886.900375,16063937.5,14372404881.2,31411463.3442,95438.863856,0.647507083832,2.0,1195.29341317,10.3,2574777.90954,310153855703.0,1867686.25,62.62071481,0.924506427567,9.63716474566,353857.0,199614.0,182176188.0,241536.0,148365.0,1105164.79607,232569.579907,208080003.143,891.6126125,16061875.0,14365259143.8,36632649.4525,95330.730173,0.85488950365,0.0,1757.81021898,16.325,2112242.95573,310153855703.0,1540552.325,83.58322018,0.801870252053,6.67038846289,420206.0,240820.0,181976574.0,195740.0,177864.0,1526634.41658,223986.762894,200327041.129
1,2016-12-30,952.156375,886.900375,16063937.5,14372404881.2,31411463.3442,95438.863856,0.647507083832,2.0,1195.29341317,10.3,2574777.90954,310153855703.0,1867686.25,62.62071481,0.924506427567,9.63716474566,353857.0,199614.0,182176188.0,241536.0,148365.0,1105164.79607,232569.579907,208080003.143,891.6126125,16061875.0,14365259143.8,36632649.4525,95330.730173,0.85488950365,0.0,1757.81021898,16.325,2112242.95573,310153855703.0,1540552.325,83.58322018,0.801870252053,6.67038846289,420206.0,240820.0,181976574.0,195740.0,177864.0,1526634.41658,223986.762894,200327041.129,901.3182375,16060162.5,14503611550.5,71128607.5418,95213.610311,0.887989592105,0.0,2006.55921053,12.775,2343510.43264,310153855703.0,1720367.4,100.48771495,0.464112249135,5.92333841191,522516.0,304997.0,181735754.0,237189.0,205183.0,2633796.22255,431035.319296,389259376.149
2,2016-12-29,963.381625,891.6126125,16061875.0,14365259143.8,36632649.4525,95330.730173,0.85488950365,0.0,1757.81021898,16.325,2112242.95573,310153855703.0,1540552.325,83.58322018,0.801870252053,6.67038846289,420206.0,240820.0,181976574.0,195740.0,177864.0,1526634.41658,223986.762894,200327041.129,901.3182375,16060162.5,14503611550.5,71128607.5418,95213.610311,0.887989592105,0.0,2006.55921053,12.775,2343510.43264,310153855703.0,1720367.4,100.48771495,0.464112249135,5.92333841191,522516.0,304997.0,181735754.0,237189.0,205183.0,2633796.22255,431035.319296,389259376.149,860.599875,16058262.5,13815565559.2,54177733.5753,95078.635893,0.919836194969,0.0,1978.89308176,8.58333333333,2451435.25519,310153855703.0,1717668.81,106.17675284,0.544028223606,5.72479963876,528878.0,314644.0,181430757.0,300356.0,216607.0,2459189.60193,384847.083661,331099339.957
3,2016-12-28,967.480375,901.3182375,16060162.5,14503611550.5,71128607.5418,95213.610311,0.887989592105,0.0,2006.55921053,12.775,2343510.43264,310153855703.0,1720367.4,100.48771495,0.464112249135,5.92333841191,522516.0,304997.0,181735754.0,237189.0,205183.0,2633796.22255,431035.319296,389259376.149,860.599875,16058262.5,13815565559.2,54177733.5753,95078.635893,0.919836194969,0.0,1978.89308176,8.58333333333,2451435.25519,310153855703.0,1717668.81,106.17675284,0.544028223606,5.72479963876,528878.0,314644.0,181430757.0,300356.0,216607.0,2459189.60193,384847.083661,331099339.957,824.2189375,16056275.0,13266978907.0,44854043.0263,94932.381938,0.96396563522,0.0,2048.28301887,8.78333333333,2451435.25519,310153855703.0,1659583.38,114.92502583,0.540999354675,5.33409405743,540310.0,325677.0,181116113.0,310432.0,227280.0,2851534.34417,388618.767779,321107915.441
4,2016-12-27,930.376,860.599875,16058262.5,13815565559.2,54177733.5753,95078.635893,0.919836194969,0.0,1978.89308176,8.58333333333,2451435.25519,310153855703.0,1717668.81,106.17675284,0.544028223606,5.72479963876,528878.0,314644.0,181430757.0,300356.0,216607.0,2459189.60193,384847.083661,331099339.957,824.2189375,16056275.0,13266978907.0,44854043.0263,94932.381938,0.96396563522,0.0,2048.28301887,8.78333333333,2451435.25519,310153855703.0,1659583.38,114.92502583,0.540999354675,5.33409405743,540310.0,325677.0,181116113.0,310432.0,227280.0,2851534.34417,388618.767779,321107915.441,793.0901375,16054287.5,12756094676.0,19671152.5655,94779.111402,0.970379615942,0.0,2148.35507246,10.7166666667,2127660.78753,310153855703.0,1380945.28,101.92528818,0.592460059464,4.89623593709,508908.0,296473.0,180790436.0,321356.0,207795.0,1939201.33163,308362.607571,245012593.472
5,2016-12-26,897.335375,824.2189375,16056275.0,13266978907.0,44854043.0263,94932.381938,0.96396563522,0.0,2048.28301887,8.78333333333,2451435.25519,310153855703.0,1659583.38,114.92502583,0.540999354675,5.33409405743,540310.0,325677.0,181116113.0,310432.0,227280.0,2851534.34417,388618.767779,321107915.441,793.0901375,16054287.5,12756094676.0,19671152.5655,94779.111402,0.970379615942,0.0,2148.35507246,10.7166666667,2127660.78753,310153855703.0,1380945.28,101.92528818,0.592460059464,4.89623593709,508908.0,296473.0,180790436.0,321356.0,207795.0,1939201.33163,308362.607571,245012593.472,789.524125,16052562.5,12697576937.5,15301931.7389,94645.199015,0.915327776316,1.0,1874.02631579,13.85,2343510.43264,310153855703.0,1511601.0,104.70908587,0.714653022927,5.56683782077,508681.0,284852.0,180493963.0,292493.0,194881.0,1851507.45398,280515.022193,221887382.555
6,2016-12-25,886.900375,793.0901375,16054287.5,12756094676.0,19671152.5655,94779.111402,0.970379615942,0.0,2148.35507246,10.7166666667,2127660.78753,310153855703.0,1380945.28,101.92528818,0.592460059464,4.89623593709,508908.0,296473.0,180790436.0,321356.0,207795.0,1939201.33163,308362.607571,245012593.472,789.524125,16052562.5,12697576937.5,15301931.7389,94645.199015,0.915327776316,1.0,1874.02631579,13.85,2343510.43264,310153855703.0,1511601.0,104.70908587,0.714653022927,5.56683782077,508681.0,284852.0,180493963.0,292493.0,194881.0,1851507.45398,280515.022193,221887382.555,788.40575,16050675.0,12685169466.0,10243644.9346,94506.069193,0.861416375887,0.0,1672.26241135,9.83333333333,2173914.28291,310153855703.0,1398471.24,80.81959375,0.934870320877,6.1784576097,418498.0,235789.0,180209111.0,281182.0,177716.0,1411672.89554,197173.827491,155830419.343
7,2016-12-24,891.6126125,789.524125,16052562.5,12697576937.5,15301931.7389,94645.199015,0.915327776316,1.0,1874.02631579,13.85,2343510.43264,310153855703.0,1511601.0,104.70908587,0.714653022927,5.56683782077,508681.0,284852.0,180493963.0,292493.0,194881.0,1851507.45398,280515.022193,221887382.555,788.40575,16050675.0,12685169466.0,10243644.9346,94506.069193,0.861416375887,0.0,1672.26241135,9.83333333333,2173914.28291,310153855703.0,1398471.24,80.81959375,0.934870320877,6.1784576097,418498.0,235789.0,180209111.0,281182.0,177716.0,1411672.89554,197173.827491,155830419.343,788.7055,16048912.5,12694529298.4,17068492.2553,94384.609484,0.814087737931,1.0,1648.51034483,15.1,2235585.61008,310153855703.0,1439997.295,81.66348442,0.812810746651,6.26799691484,458680.0,239034.0,179973322.0,232272.0,178464.0,1323237.11192,233038.686093,184331270.313
8,2016-12-23,901.3182375,788.40575,16050675.0,12685169466.0,10243644.9346,94506.069193,0.861416375887,0.0,1672.26241135,9.83333333333,2173914.28291,310153855703.0,1398471.24,80.81959375,0.934870320877,6.1784576097,418498.0,235789.0,180209111.0,281182.0,177716.0,1411672.89554,197173.827491,155830419.343,788.7055,16048912.5,12694529298.4,17068492.2553,94384.609484,0.814087737931,1.0,1648.51034483,15.1,2235585.61008,310153855703.0,1439997.295,81.66348442,0.812810746651,6.26799691484,458680.0,239034.0,179973322.0,232272.0,178464.0,1323237.11192,233038.686093,184331270.313,781.568375,16047112.5,12573714999.4,17973313.8851,94266.566762,0.966616796992,0.0,2100.45864662,17.025,2050571.62856,310153855703.0,1317539.325,97.57905572,0.57277154967,4.93665881819,495266.0,279361.0,179734288.0,235086.0,207424.0,1883877.69281,307291.634288,240778360.047
9,2016-12-22,860.599875,788.7055,16048912.5,12694529298.4,17068492.2553,94384.609484,0.814087737931,1.0,1648.51034483,15.1,2235585.61008,310153855703.0,1439997.295,81.66348442,0.812810746651,6.26799691484,458680.0,239034.0,179973322.0,232272.0,178464.0,1323237.11192,233038.686093,184331270.313,781.568375,16047112.5,12573714999.4,17973313.8851,94266.566762,0.966616796992,0.0,2100.45864662,17.025,2050571.62856,310153855703.0,1317539.325,97.57905572,0.57277154967,4.93665881819,495266.0,279361.0,179734288.0,235086.0,207424.0,1883877.69281,307291.634288,240778360.047,776.75215,16045450.0,12472128285.0,15357872.5323,94138.006728,0.955426385827,0.0,2225.86614173,14.9,1958064.6378,308312273901.0,1249509.75,100.43219466,0.591153208101,4.64131345812,479430.0,282685.0,179454927.0,274282.0,233091.0,2047186.30565,285532.104288,221944104.663
10,2016-12-21,824.2189375,781.568375,16047112.5,12573714999.4,17973313.8851,94266.566762,0.966616796992,0.0,2100.45864662,17.025,2050571.62856,310153855703.0,1317539.325,97.57905572,0.57277154967,4.93665881819,495266.0,279361.0,179734288.0,235086.0,207424.0,1883877.69281,307291.634288,240778360.047,776.75215,16045450.0,12472128285.0,15357872.5323,94138.006728,0.955426385827,0.0,2225.86614173,14.9,1958064.6378,308312273901.0,1249509.75,100.43219466,0.591153208101,4.64131345812,479430.0,282685.0,179454927.0,274282.0,233091.0,2047186.30565,285532.104288,221944104.663,774.897,16043862.5,12425971506.2,14993051.0509,94016.667577,0.901627870504,0.0,2059.91366906,9.68333333333,1981473.29889,286765766820.0,1354213.25,94.82014754,0.670287211006,4.95631567388,495472.0,286328.0,179172242.0,278259.0,235798.0,1655833.7946,273363.435473,211719980.773
11,2016-12-20,793.0901375,776.75215,16045450.0,12472128285.0,15357872.5323,94138.006728,0.955426385827,0.0,2225.86614173,14.9,1958064.6378,308312273901.0,1249509.75,100.43219466,0.591153208101,4.64131345812,479430.0,282685.0,179454927.0,274282.0,233091.0,2047186.30565,285532.104288,221944104.663,774.897,16043862.5,12425971506.2,14993051.0509,94016.667577,0.901627870504,0.0,2059.91366906,9.68333333333,1981473.29889,286765766820.0,1354213.25,94.82014754,0.670287211006,4.95631567388,495472.0,286328.0,179172242.0,278259.0,235798.0,1655833.7946,273363.435473,211719980.773,778.4935,16042125.0,12503873910.0,20077997.9099,93891.341303,0.814901382022,0.0,1639.08426966,8.7,2537426.23887,286765766820.0,1739710.08,97.65573127,0.904124408286,6.20506374545,498359.0,291757.0,178885914.0,281967.0,203294.0,1566232.61037,256895.589809,200234698.52
12,2016-12-19,789.524125,774.897,16043862.5,12425971506.2,14993051.0509,94016.667577,0.901627870504,0.0,2059.91366906,9.68333333333,1981473.29889,286765766820.0,1354213.25,94.82014754,0.670287211006,4.95631567388,495472.0,286328.0,179172242.0,278259.0,235798.0,1655833.7946,273363.435473,211719980.773,778.4935,16042125.0,12503873910.0,20077997.9099,93891.341303,0.814901382022,0.0,1639.08426966,8.7,2537426.23887,286765766820.0,1739710.08,97.65573127,0.904124408286,6.20506374545,498359.0,291757.0,178885914.0,281967.0,203294.0,1566232.61037,256895.589809,200234698.52,777.006875,16039900.0,12460596315.0,19721035.4163,93746.288857,0.806014641026,0.0,1722.19230769,14.575,2223811.75991,286765766820.0,1520295.45,93.1264006,0.739411121446,5.90780513919,498688.0,268662.0,178594157.0,287506.0,185255.0,1692640.2805,276318.051127,214657678.018
13,2016-12-18,788.40575,778.4935,16042125.0,12503873910.0,20077997.9099,93891.341303,0.814901382022,0.0,1639.08426966,8.7,2537426.23887,286765766820.0,1739710.08,97.65573127,0.904124408286,6.20506374545,498359.0,291757.0,178885914.0,281967.0,203294.0,1566232.61037,256895.589809,200234698.52,777.006875,16039900.0,12460596315.0,19721035.4163,93746.288857,0.806014641026,0.0,1722.19230769,14.575,2223811.75991,286765766820.0,1520295.45,93.1264006,0.739411121446,5.90780513919,498688.0,268662.0,178594157.0,287506.0,185255.0,1692640.2805,276318.051127,214657678.018,768.303125,16037950.0,12322438123.5,10790493.5546,93620.550573,0.685657085106,1.0,1238.53191489,6.1,2679978.27476,286765766820.0,1807112.16,77.34598554,1.50571438769,8.00966630478,439143.0,232844.0,178325495.0,265362.0,168897.0,1064341.90546,161208.925503,123861653.732
14,2016-12-17,788.7055,777.006875,16039900.0,12460596315.0,19721035.4163,93746.288857,0.806014641026,0.0,1722.19230769,14.575,2223811.75991,286765766820.0,1520295.45,93.1264006,0.739411121446,5.90780513919,498688.0,268662.0,178594157.0,287506.0,185255.0,1692640.2805,276318.051127,214657678.018,768.303125,16037950.0,12322438123.5,10790493.5546,93620.550573,0.685657085106,1.0,1238.53191489,6.1,2679978.27476,286765766820.0,1807112.16,77.34598554,1.50571438769,8.00966630478,439143.0,232844.0,178325495.0,265362.0,168897.0,1064341.90546,161208.925503,123861653.732,773.40125,16035612.5,12395528462.5,11258173.0415,93491.647041,0.898481719697,0.0,1895.76515152,12.8,1881686.87377,286765766820.0,1287818.0,86.84229837,0.898634741472,5.36514438737,454665.0,250241.0,178092651.0,228523.0,188659.0,1170744.74867,193275.667879,149402091.27
15,2016-12-16,781.568375,768.303125,16037950.0,12322438123.5,10790493.5546,93620.550573,0.685657085106,1.0,1238.53191489,6.1,2679978.27476,286765766820.0,1807112.16,77.34598554,1.50571438769,8.00966630478,439143.0,232844.0,178325495.0,265362.0,168897.0,1064341.90546,161208.925503,123861653.732,773.40125,16035612.5,12395528462.5,11258173.0415,93491.647041,0.898481719697,0.0,1895.76515152,12.8,1881686.87377,286765766820.0,1287818.0,86.84229837,0.898634741472,5.36514438737,454665.0,250241.0,178092651.0,228523.0,188659.0,1170744.74867,193275.667879,149402091.27,770.028125,16033962.5,12354007766.6,16139725.0744,93373.047454,0.9303238,0.0,1991.22222222,12.2833333333,1924452.48454,286765766820.0,1312529.715,96.30486037,0.641537525463,5.1128240867,465342.0,268815.0,177842410.0,247017.0,189833.0,1526017.12754,278051.523032,214235917.981
16,2016-12-15,776.75215,773.40125,16035612.5,12395528462.5,11258173.0415,93491.647041,0.898481719697,0.0,1895.76515152,12.8,1881686.87377,286765766820.0,1287818.0,86.84229837,0.898634741472,5.36514438737,454665.0,250241.0,178092651.0,228523.0,188659.0,1170744.74867,193275.667879,149402091.27,770.028125,16033962.5,12354007766.6,16139725.0744,93373.047454,0.9303238,0.0,1991.22222222,12.2833333333,1924452.48454,286765766820.0,1312529.715,96.30486037,0.641537525463,5.1128240867,465342.0,268815.0,177842410.0,247017.0,189833.0,1526017.12754,278051.523032,214235917.981,769.72975,16032275.0,12312787200.0,18396293.9278,93247.453741,0.850177687898,0.0,1800.70700637,8.76666666667,2238066.9635,286765766820.0,1516416.0,96.23895714,0.725800790564,5.59267774895,500354.0,282711.0,177573595.0,264834.0,200782.0,1425236.29621,283650.69092,217843730.627
17,2016-12-14,774.897,770.028125,16033962.5,12354007766.6,16139725.0744,93373.047454,0.9303238,0.0,1991.22222222,12.2833333333,1924452.48454,286765766820.0,1312529.715,96.30486037,0.641537525463,5.1128240867,465342.0,268815.0,177842410.0,247017.0,189833.0,1526017.12754,278051.523032,214235917.981,769.72975,16032275.0,12312787200.0,18396293.9278,93247.453741,0.850177687898,0.0,1800.70700637,8.76666666667,2238066.9635,286765766820.0,1516416.0,96.23895714,0.725800790564,5.59267774895,500354.0,282711.0,177573595.0,264834.0,200782.0,1425236.29621,283650.69092,217843730.627,766.1166375,16030312.5,12284990287.5,23775580.354,93113.975844,0.88484412,1.0,1779.20571429,9.06666666667,2494660.6281,286765766820.0,1686375.18,107.751729,0.778541978651,5.64935594065,539249.0,311361.0,177290884.0,279248.0,219652.0,1551778.12749,294814.125884,225933753.513
18,2016-12-13,778.4935,769.72975,16032275.0,12312787200.0,18396293.9278,93247.453741,0.850177687898,0.0,1800.70700637,8.76666666667,2238066.9635,286765766820.0,1516416.0,96.23895714,0.725800790564,5.59267774895,500354.0,282711.0,177573595.0,264834.0,200782.0,1425236.29621,283650.69092,217843730.627,766.1166375,16030312.5,12284990287.5,23775580.354,93113.975844,0.88484412,1.0,1779.20571429,9.06666666667,2494660.6281,286765766820.0,1686375.18,107.751729,0.778541978651,5.64935594065,539249.0,311361.0,177290884.0,279248.0,219652.0,1551778.12749,294814.125884,225933753.513,756.6215,16028137.5,12112303227.4,20977699.2164,92959.128123,0.962761093333,0.0,2131.74666667,12.5333333333,2138280.53838,286765766820.0,1435055.31,119.47737538,0.687324552868,4.71352633459,540804.0,319762.0,176979523.0,306943.0,229284.0,1651414.71147,290179.852743,219286012.92
19,2016-12-12,777.006875,766.1166375,16030312.5,12284990287.5,23775580.354,93113.975844,0.88484412,1.0,1779.20571429,9.06666666667,2494660.6281,286765766820.0,1686375.18,107.751729,0.778541978651,5.64935594065,539249.0,311361.0,177290884.0,279248.0,219652.0,1551778.12749,294814.125884,225933753.513,756.6215,16028137.5,12112303227.4,20977699.2164,92959.128123,0.962761093333,0.0,2131.74666667,12.5333333333,2138280.53838,286765766820.0,1435055.31,119.47737538,0.687324552868,4.71352633459,540804.0,319762.0,176979523.0,306943.0,229284.0,1651414.71147,290179.852743,219286012.92,754.63975,16026262.5,12116495500.5,26745481.4464,92814.713959,0.882688315789,0.0,1828.95394737,9.31666666667,2166790.94555,286765766820.0,1450084.72,106.12511446,0.726464113982,5.45577473296,548221.0,278001.0,176659761.0,316624.0,184952.0,1721222.6725,276149.237911,208779869.83
20,2016-12-11,768.303125,756.6215,16028137.5,12112303227.4,20977699.2164,92959.128123,0.962761093333,0.0,2131.74666667,12.5333333333,2138280.53838,286765766820.0,1435055.31,119.47737538,0.687324552868,4.71352633459,540804.0,319762.0,176979523.0,306943.0,229284.0,1651414.71147,290179.852743,219286012.92,754.63975,16026262.5,12116495500.5,26745481.4464,92814.713959,0.882688315789,0.0,1828.95394737,9.31666666667,2166790.94555,286765766820.0,1450084.72,106.12511446,0.726464113982,5.45577473296,548221.0,278001.0,176659761.0,316624.0,184952.0,1721222.6725,276149.237911,208779869.83,764.81625,16024362.5,12265688032.0,11710058.4725,92680.545335,0.856999168919,0.0,1659.7972973,13.8,2109770.1312,286765766820.0,1422187.52,92.63816666,1.47783724432,6.05321782328,457491.0,245650.0,176381760.0,274820.0,183623.0,916341.421387,131451.428371,100618181.332
21,2016-12-10,773.40125,754.63975,16026262.5,12116495500.5,26745481.4464,92814.713959,0.882688315789,0.0,1828.95394737,9.31666666667,2166790.94555,286765766820.0,1450084.72,106.12511446,0.726464113982,5.45577473296,548221.0,278001.0,176659761.0,316624.0,184952.0,1721222.6725,276149.237911,208779869.83,764.81625,16024362.5,12265688032.0,11710058.4725,92680.545335,0.856999168919,0.0,1659.7972973,13.8,2109770.1312,286765766820.0,1422187.52,92.63816666,1.47783724432,6.05321782328,457491.0,245650.0,176381760.0,274820.0,183623.0,916341.421387,131451.428371,100618181.332,764.339625,16022512.5,12242481351.0,15079718.4057,92553.709458,0.88086197093,0.0,1674.34883721,8.41666666667,2451895.01734,286765766820.0,1648884.64,101.13526766,1.11234335449,5.972635788,492197.0,287988.0,176136110.0,242653.0,218841.0,1235161.9522,202377.73333,154632778.482
22,2016-12-09,770.028125,764.81625,16024362.5,12265688032.0,11710058.4725,92680.545335,0.856999168919,0.0,1659.7972973,13.8,2109770.1312,286765766820.0,1422187.52,92.63816666,1.47783724432,6.05321782328,457491.0,245650.0,176381760.0,274820.0,183623.0,916341.421387,131451.428371,100618181.332,764.339625,16022512.5,12242481351.0,15079718.4057,92553.709458,0.88086197093,0.0,1674.34883721,8.41666666667,2451895.01734,286765766820.0,1648884.64,101.13526766,1.11234335449,5.972635788,492197.0,287988.0,176136110.0,242653.0,218841.0,1235161.9522,202377.73333,154632778.482,772.43725,16020362.5,12394634059.0,33314155.0444,92402.201199,0.976719097222,1.0,2210.15972222,29.25,2052749.31684,286179638739.0,1419702.8,121.34014523,0.645338317792,4.67067313373,513735.0,318263.0,175848122.0,284484.0,234234.0,1792011.06356,297726.028698,230344673.883
23,2016-12-08,769.72975,764.339625,16022512.5,12242481351.0,15079718.4057,92553.709458,0.88086197093,0.0,1674.34883721,8.41666666667,2451895.01734,286765766820.0,1648884.64,101.13526766,1.11234335449,5.972635788,492197.0,287988.0,176136110.0,242653.0,218841.0,1235161.9522,202377.73333,154632778.482,772.43725,16020362.5,12394634059.0,33314155.0444,92402.201199,0.976719097222,1.0,2210.15972222,29.25,2052749.31684,286179638739.0,1419702.8,121.34014523,0.645338317792,4.67067313373,513735.0,318263.0,175848122.0,284484.0,234234.0,1792011.06356,297726.028698,230344673.883,752.246125,16018575.0,12069035148.0,26804422.4923,92261.553649,0.899509287671,0.0,1641.65753425,9.03333333333,2045226.33803,281800917193.0,1391603.68,102.70561249,0.743177090227,6.05973964117,485327.0,239682.0,175529859.0,315002.0,174808.0,1513280.75387,259387.11484,195432627.805
24,2016-12-07,766.1166375,772.43725,16020362.5,12394634059.0,33314155.0444,92402.201199,0.976719097222,1.0,2210.15972222,29.25,2052749.31684,286179638739.0,1419702.8,121.34014523,0.645338317792,4.67067313373,513735.0,318263.0,175848122.0,284484.0,234234.0,1792011.06356,297726.028698,230344673.883,752.246125,16018575.0,12069035148.0,26804422.4923,92261.553649,0.899509287671,0.0,1641.65753425,9.03333333333,2045226.33803,281800917193.0,1391603.68,102.70561249,0.743177090227,6.05973964117,485327.0,239682.0,175529859.0,315002.0,174808.0,1513280.75387,259387.11484,195432627.805,742.6967625,16016750.0,11847589975.0,21330877.4838,92130.225293,0.912247464789,0.0,2060.94366197,18.45,1989192.73973,281800917193.0,1321104.2,99.56774283,0.679150812847,4.73807895799,500015.0,292654.0,175290177.0,236205.0,209455.0,1366660.38859,276016.417469,204169344.002
25,2016-12-06,756.6215,752.246125,16018575.0,12069035148.0,26804422.4923,92261.553649,0.899509287671,0.0,1641.65753425,9.03333333333,2045226.33803,281800917193.0,1391603.68,102.70561249,0.743177090227,6.05973964117,485327.0,239682.0,175529859.0,315002.0,174808.0,1513280.75387,259387.11484,195432627.805,742.6967625,16016750.0,11847589975.0,21330877.4838,92130.225293,0.912247464789,0.0,2060.94366197,18.45,1989192.73973,281800917193.0,1321104.2,99.56774283,0.679150812847,4.73807895799,500015.0,292654.0,175290177.0,236205.0,209455.0,1366660.38859,276016.417469,204169344.002,732.712125,16014975.0,11707747473.8,18774731.9527,92000.686153,0.90574505298,2.0,1947.94701987,9.65,2115268.33591,281800917193.0,1388629.475,102.53218663,0.6474246793,4.945988407,506247.0,294140.0,174997523.0,289146.0,202251.0,1427319.39932,307376.633955,224707688.253
26,2016-12-05,754.63975,742.6967625,16016750.0,11847589975.0,21330877.4838,92130.225293,0.912247464789,0.0,2060.94366197,18.45,1989192.73973,281800917193.0,1321104.2,99.56774283,0.679150812847,4.73807895799,500015.0,292654.0,175290177.0,236205.0,209455.0,1366660.38859,276016.417469,204169344.002,732.712125,16014975.0,11707747473.8,18774731.9527,92000.686153,0.90574505298,2.0,1947.94701987,9.65,2115268.33591,281800917193.0,1388629.475,102.53218663,0.6474246793,4.945988407,506247.0,294140.0,174997523.0,289146.0,202251.0,1427319.39932,307376.633955,224707688.253,733.052125,16013112.5,11713912056.0,17786517.748,91863.91865,0.909111365854,0.0,1820.30487805,9.76666666667,2297377.53039,281800917193.0,1511320.32,109.57588157,0.795394899119,5.29183984486,515310.0,298530.0,174703383.0,290723.0,210817.0,1514724.19163,271509.898286,198614920.794
27,2016-12-04,764.81625,732.712125,16014975.0,11707747473.8,18774731.9527,92000.686153,0.90574505298,2.0,1947.94701987,9.65,2115268.33591,281800917193.0,1388629.475,102.53218663,0.6474246793,4.945988407,506247.0,294140.0,174997523.0,289146.0,202251.0,1427319.39932,307376.633955,224707688.253,733.052125,16013112.5,11713912056.0,17786517.748,91863.91865,0.909111365854,0.0,1820.30487805,9.76666666667,2297377.53039,281800917193.0,1511320.32,109.57588157,0.795394899119,5.29183984486,515310.0,298530.0,174703383.0,290723.0,210817.0,1514724.19163,271509.898286,198614920.794,727.9655,16011062.5,11573276306.9,11359826.8066,91714.824386,0.821504368056,0.0,1648.53472222,12.65,2017209.53888,281800917193.0,1303985.32,81.15381886,1.04712976335,5.72795881396,454515.0,237389.0,174404853.0,295352.0,175472.0,950718.263912,179648.586518,129855387.793
28,2016-12-03,764.339625,733.052125,16013112.5,11713912056.0,17786517.748,91863.91865,0.909111365854,0.0,1820.30487805,9.76666666667,2297377.53039,281800917193.0,1511320.32,109.57588157,0.795394899119,5.29183984486,515310.0,298530.0,174703383.0,290723.0,210817.0,1514724.19163,271509.898286,198614920.794,727.9655,16011062.5,11573276306.9,11359826.8066,91714.824386,0.821504368056,0.0,1648.53472222,12.65,2017209.53888,281800917193.0,1303985.32,81.15381886,1.04712976335,5.72795881396,454515.0,237389.0,174404853.0,295352.0,175472.0,950718.263912,179648.586518,129855387.793,733.673,16009262.5,11718620057.4,12319132.9648,91596.527757,0.943726090909,1.0,1814.11688312,13.75,2157293.53463,281800917193.0,1424452.54,102.63163486,0.81056036706,5.3126134873,481755.0,279374.0,174167464.0,234044.0,206872.0,1213751.25556,250151.835355,183108641.961
